"AIRPORT","DISPLAY_AIRPORT_NAME",
"IXW","Jamshedpur Airport",
"IXY","Kandla Airport",
"IXY","Kandla Airport",
"IXZ","Port Blair Airport",
"IXZ","Port Blair Airport",
"IYK","Inyokern-Kern County",
"IYK","Inyokern Airport",
"IZM","Izmir Metropolitan Area",
"IZO","Izumo Airport",
"IZO","Izumo Airport",
"IZT","Ixtepec Airport",
"IZT","Ixtepec Airport",
"IZT","Ixtepec Airport",
"IZT","Ixtepec Airport",
"IZT","Ixtepec Airport",
"JAA","Jalalabad Airport",
"JAB","Jabiru Airport",
"JAB","Jabiru Airport",
"JAC","Jackson Hole",
"JAC","Jackson Hole",
"JAF","Jaffna Airport",
"JAF","Kankesanturai",
"JAF","Kankesanturai",
"JAG","Shahbaz AB",
"JAG","Shahbaz AB",
"JAI","Jaipur Airport",
"JAI","Jaipur Airport",
"JAI","Jaipur International",
"JAJ","Perimeter Mall",
"JAJ","Perimeter Mall Helipad",
"JAK","Jacmel Airport",
"JAK","Jacmel Airport",
"JAL","El Lencero",
"JAN","Allen C Thompson Field",
"JAN","Jackson - Evers International",
"JAN","Jackson - Evers International",
"JAN","Jackson Medger Wiley Evers International",
"JAN","Jackson Medgar Wiley Evers International",
"JAN","Jackson Evers International",
"JAN","Jackson Medgar Wiley Evers International",
"JAO","Beaver Ruin",
"JAV","Jakobshavn Airport",
"JAV","Ilulissat",
"JAV","Ilulissat",
"JAX","Jacksonville International",
"JAX","Jacksonville International",
"JBC","Boston City Heliport",
"JBK","Berkeley Municipal Heliport",
"JBP","Commerce Business Park Heliport",
"JBP","Commerce Business Park",
"JBQ","Dr. Joaquin Balaguer International",
"JBR","Jonesboro Municipal",
"JBR","Jonesboro Municipal",
"JCA","Croisette Heliport",
"JCC","China Basin Heliport",
"JCE","Oakland Convention Center Heliport",
"JCH","Christianshab Airport",
"JCI","New Century Aircenter",
"JCI","Johnson County Industrial",
"JCK","Julia Creek Airport",
"JCK","Julia Creek Airport",
"JCT","Kimble County",
"JCT","Kimble County",
"JCT","Kimble County",
"JDA","Grant County Regional/Ogilvie Field",
"JDA","Grant County Regional/Ogilvie Field",
"JDB","Downtown Heliport",
"JDF","Juiz",
"JDG","Edgewater Inn Helipad Sea Wash",
"JDH","Jodhpur Airport",
"JDH","Jodhpur Airport",
"JDM","Miami Downtown Heliport",
"JDO","Regional de Cariri",
"JDT","Minneapolis Heliport",
"JDX","Houston Central Business District Heliport",
"JED","King Abdulaziz International",
"JED","King Abdulaziz International",
"JED","King Abdulaziz International",
"JED","King Abdulaziz International",
"JEE","Jeremie Airport",
"JEE","Jeremie Airport",
"JEE","Jeremie Airport",
"JEE","Jeremie Airport",
"JEE","Jeremie Airport",
"JEE","Jeremie Airport",
"JEF","Jefferson City Memorial",
"JEF","Jefferson City Memorial",
"JER","Jersey Airport",
"JER","Jersey Airport",
"JER","Jersey Airport",
"JER","Jersey Airport",
"JFB","Seattle 1st National.Bank Helipad",
"JFK","John F. Kennedy International",
"JFK","John F. Kennedy International",
"JFK","John F. Kennedy International",
"JFK","John F. Kennedy International",
"JFK","John F. Kennedy International",
"JFN","Ashtabula County",
"JFN","Northeast Ohio Regional",
"JFN","Ashtabula County",
"JFN","Northeast Ohio Regional",
"JFN","Northeast Ohio Regional",
"JFR","Frederikshaab",
"JGA","Jamnagar Airport",
"JGA","Jamnagar Airport",
"JGC","Grand Canyon Heliport",
"JGG","Williamsburg-Jamestown",
"JGL","Galleria",
"JGP","Greenway Plaza Heliport",
"JGQ","Transco Tower Galleria Heliport",
"JHB","Senai International",
"JHB","Sultan Ismail",
"JHB","Senai International",
"JHB","Sultan Ismail",
"JHB","Senai International",
"JHB","Senai International",
"JHC","Island Heliport",
"JHE","Helsingborg Heliport",
"JHM","Kapalua West Maui",
"JHM","Kapalua Airport",
"JHS","Sisimiut Airport",
"JHS","Sisimiut Airport",
"JHS","Sisimiut Airport",
"JHS","Sisimiut Airport",
"JHW","Chautauqua County/Jamestown",
"JHW","Chautauqua County/Jamestown",
"JHY","Cambridge Airport",
"JIB","Ambouli",
"JIB","Djibouti Ambouli",
"JID","Civic Financial Center Helipad",
"JID","Civic Financial Center Heliport",
"JIJ","Jijiga Airport",
"JIJ","Jijiga Garad Wilwal",
"JIJ","Jijiga Airport",
"JIJ","Jijiga Garad Wilwal",
"JIK","Ikaria",
"JIK","Ikaria",
"JIL","Jilin Airport",
"JIM","Aba Segud Negus Wolde Giorg",
"JIN","Jinja Airport",
"JIN","Jinja Airport",
"JIN","Jinja Airport",
"JIN","Jinja Airport",
"JIN","Jinja Airport",
"JJI","Juanjui Airport",
"JJI","Juanjui Airport",
"JJN","Jinjiang",
"JKG","Jonkoping Airport",
"JKG","Jonkoping Airport",
"JKH","Chios Airport",
"JKH","Chios Airport",
"JKH","Chios Airport",
"JKH","Chios Airport",
"JKH","Chios Airport",
"JKL","Kalymnos Airport",
"JKL","Kalymnos Airport",
"JKL","Kalymnos Airport",
"JKL","Kalymnos Airport",
"JKR","Janakpur Airport",
"JKR","Janakpur Airport",
"JKR","Janakpur Airport",
"JKR","Janakpur Airport",
"JKR","Janakpur Airport",
"JKR","Janakpur Airport",
"JKT","Kemayoran International",
"JKT","Jakarta Metropolitan Area",
"JKV","Cherokee County",
"JKV","Cherokee County",
"JLA","Quartz Creek",
"JLA","Quartz Creek",
"JLA","Quartz Creek",
"JLA","Quartz Creek",
"JLN","Joplin Regional",
"JLN","Joplin Regional",
"JLN","Joplin Municipal",
"JLR","Jabalpur Airport",
"JLR","Jabalpur Airport",
"JMA","Astrodome",
"JMB","Jamba Airport",
"JMB","Jamba Airport",
"JMB","Jamba Airport",
"JMB","Jamba Airport",
"JMB","Jamba Airport",
"JMC","Marin County Heliport",
"JMK","Mikonos",
"JMK","Mikonos",
"JMK","Mikonos",
"JMK","Mikonos",
"JMK","Mikonos",
"JMM","Harbour Heliport",
"JMN","Downtown Heliport",
"JMS","Jamestown Regional",
"JMS","Jamestown Regional",
"JNB","Oliver Reginald Tambo International",
"JNB","Oliver Reginald Tambo International",
"JNJ","Duqm International",
"JNN","Nanortalik Airport",
"JNP","Newport Beach Airport",
"JNU","Juneau International",
"JNU","Juneau International",
"JNU","Juneau International",
"JNU","Juneau International",
"JNU","Juneau International",
"JNU","Juneau International",
"JO1","Prince Hasan",
"JO1","Prince Hasan",
"JO1","Prince Hasan",
"JO1","Prince Hasan",
"JO2","Al Shaheed Mwaffaq Salti Air Base",
"JO3","Azraq Highway Strip",
"JO3","Azraq Highway Strip",
"JO4","H4",
"JO5","King Abdullah II Airbase",
"JO5","Az Zarqa Heliport",
"JO5","King Abdullah II Airbase",
"JOC","Centerport Heliport",
"JOE","Joensuu Airport",
"JOE","Joensuu Airport",
"JOG","Adisutjipto",
"JOG","Adisutjipto",
"JOH","Johnstone Point Airport",
"JOH","Port St Johns Airport",
"JOH","Port St Johns Airport",
"JOI","Joinville Airport",
"JOL","Jolo Airport",
"JOL","Jolo Airport",
"JOM","Njombe Airport",
"JOM","Njombe Airport",
"JOM","Njombe Airport",
"JOM","Njombe Airport",
"JOM","Njombe Airport",
"JON","Johnston Atoll",
"JON","Johnston Atoll",
"JOR","Orange County Heliport",
"JOS","Jos Airport",
"JOS","Yakubu Gowon",
"JOS","Yakubu Gowon",
"JOS","Yakubu Gowon",
"JOS","Yakubu Gowon",
"JP1","Iwakuni MCAS",
"JP2","Futenma MCAS",
"JPA","Presidente Castro Pinto International",
"JPA","Presidente Castro Pinto International",
"JPA","Presidente Castro Pinto International",
"JPA","Santa Rita",
"JPA","Presidente Castro Pinto International",
"JPB","Pan Am Building Heliport",
"JPR","Ji Parana Airport",
"JPR","Ji Parana Airport",
"JPT","Park Ten Helipad",
"JQF","Concord Regional",
"JQF","Concord Regional",
"JRA","West 30th Street Heliport",
"JRB","Downtown Manhattan/Wall Street Heliport",
"JRB","Downtown Manhattan/Wall Street Heliport",
"JRC","Appache Heliport",
"JRE","East 60th Street Heliport",
"JRF","Kalaeloa",
"JRH","Jorhat Airport",
"JRH","Jorhat Airport",
"JRO","Kilimanjaro International",
"JRO","Kilimanjaro International",
"JRS","Jerusalem Airport",
"JRS","Jerusalem Airport",
"JRS","Jerusalem Airport",
"JRS","Jerusalem Airport",
"JRS","Jerusalem Airport",
"JRV","Jose Aponte de la Torre",
"JRV","Jose Aponte de la Torre",
"JRV","Jose Aponte de la Torre",
"JSE","Juneau Seaplane Base",
"JSI","Alexandros Papadiamantis",
"JSI","Alexandros Papadiamantis",
"JSK","Crossroads Heliport",
"JSO","Sodertalje Heliport",
"JSR","Jessore Airport",
"JSR","Jessore Airport",
"JSR","Jashore",
"JST","Johnstown Cambria County",
"JST","John Murtha Johnstown-Cambria County",
"JST","John Murtha Johnstown-Cambria County",
"JST","John Murtha Johnstown-Cambria County",
"JST","John Murtha Johnstown-Cambria County",
"JSY","Syros",
"JSY","Syros",
"JSY","Dimitrios Vikelas",
"JSY","Dimitrios Vikelas",
"JSY","Syros",
"JSY","Dimitrios Vikelas",
"JTR","Santorini Airport",
"JTR","Santorini Airport",
"JTR","Santorini Airport",
"JTR","Santorini Airport",
"JTR","Santorini Airport",
"JUB","Juba Airport",
"JUB","Juba Airport",
"JUJ","Jujuy Airport",
"JUL","Juliaca Airport",
"JUL","Juliaca Airport",
"JUL","Juliaca Airport",
"JUL","Juliaca Airport",
"JUL","Juliaca Airport",
"JUL","Inca Manco Capac International",
"JUM","Jumla Airport",
"JUM","Jumla Airport",
"JUM","Jumla Airport",
"JUM","Jumla Airport",
"JUM","Jumla Airport",
"JUV","Upernavik Airport",
"JUV","Upernavik Airport",
"JUV","Upernavik Airport",
"JVL","Rock County",
"JVL","Southern Wisconsin Regional",
"JWH","Westchase Hilton Helipad",
"JWH","Westchase Heliport",
"JWH","Westchase Heliport",
"JWN","Zanjan Airport",
"JWY","Mid Way Regional",
"JXN","Jackson County-Reynolds Field",
"JXN","Reynolds Municipal",
"JXN","Jackson County-Reynolds Field",
"JYP","Olympic Hotel Helipad Sea Wash",
"JYV","Jyvaskyla Airport",
"JYV","Jyvaskyla Airport",
"JZA","James H Easom Field",
"JZA","James H Easom Field",
"JZA","James H Easom Field",
"JZA","James H Easom Field",
"JZA","James H Easom Field",
"JZB","Orange Municipal",
"JZC","Stanley Municipal",
"JZC","Stanley Municipal",
"JZD","Ganda Airport",
"JZE","Trading Bay Production",
"JZG","Chamberlain Municipal",
"JZG","Chamberlain Municipal",
"JZH","Jui Zhai Huang Long",
"JZI","Portland Municipal",
"JZI","Portland Municipal",
"JZJ","Sky Harbor",
"JZJ","Sky Harbor",
"JZK","Cloquet Carlton County",
"JZK","Cloquet Carlton County",
"JZL","San Clemente Island Nalf",
"JZL","San Clemente Island Nalf",
"JZM","Hog River Airport",
"JZM","Hog River Airport",
"JZM","Hog River Airport",
"JZM","Hog River Airport",
"JZM","Hog River Airport",
"JZN","Quincy Municipal",
"JZO","American Falls Airport",
"JZP","Prospect State",
"JZP","Prospect State",
"JZP","Prospect State",
"JZP","Prospect State",
"JZQ","Hernando County",
"JZQ","Brooksville Tampa Bay Regional",
"JZQ","Hernando County",
"JZQ","Brooksville Tampa Bay Regional",
"JZR","Laurel Municipal",
"JZR","Laurel Municipal",
"JZR","Laurel Municipal",
"JZT","Arlington Municipal",
"JZT","Arlington Municipal",
"JZU","William H. Morse State",
"JZU","William H. Morse State",
"JZV","North Little Rock Municipal",
"JZV","North Little Rock Municipal",
"JZW","Middleton Field",
"JZW","Middleton Field",
"JZW","Middleton Field",
"JZW","Middleton Field",
"JZW","Evergreen Regional Middleton Field",
"JZX","Virgil O Parrett Field",
"JZX","Angwin-Parrett Field",
"JZY","Idaho County",
"JZY","Idaho County",
"JZY","Idaho County",
"JZY","Idaho County",
"JZY","Idaho County",
"JZZ","Taszar Airport",
"JZZ","Taszar Airport",
"JZZ","Taszar Airport",
"K01","Russellville-Logan County",
"K01","Russellville-Logan County",
"KAA","Kasama Airport",
"KAA","Kasama Airport",
"KAA","Kasama Airport",
"KAB","Kariba International",
"KAB","Kariba International",
"KAB","Kariba International",
"KAC","Kamishly",
"KAC","Kamishly",
"KAC","Kamishly",
"KAC","Kamishly",
"KAC","Kamishly",
"KAD","Kaduna Airport",
"KAD","Kaduna Airport",
"KAD","Kaduna Airport",
"KAD","Kaduna Airport",
"KAD","Kaduna Airport",
"KAE","Kake Seaplane Base",
"KAG","Kangung",
"KAG","Kangung",
"KAI","Kaieteur Airport",
"KAI","Kaieteur Airport",
"KAI","Kaieteur Airport",
"KAI","Kaieteur Airport",
"KAI","Kaieteur Airport",
"KAI","Kaieteur Airport",
"KAJ","Kajaani Airport",
"KAJ","Kajaani Airport",
"KAL","Kaltag Airport",
"KAN","Kano Mallam Aminu Kano",
"KAN","Kano Mallam Aminu Kano",
"KAN","Kano Mallam Aminu Kano",
"KAN","Kano Mallam Aminu Kano",
"KAN","Kano Mallam Aminu Kano",
"KAN","Kano Mallam Aminu Kano",
"KAN","Mallam Aminu Kano International",
"KAN","Kano Mallam Aminu Kano",
"KAN","Mallam Aminu Kano International",
"KAO","Kuusamo Airport",
"KAO","Kuusamo Airport",
"KAR","Kamarang Airport",
"KAR","Kamarang Airport",
"KAT","Kaitaia Airport",
"KAT","Kaitaia Airport",
"KAW","Kawthaung Airport",
"KAW","Kawthaung Airport",
"KBC","Birch Creek Airport",
"KBC","Birch Creek Airport",
"KBC","Birch Creek Airport",
"KBC","Birch Creek Airport",
"KBC","Birch Creek Airport",
"KBE","Bell Island Hot Springs Seaplane Base",
"KBG","Kabalega Falls Airport",
"KBG","Pakuba",
"KBK","Klag Bay Airport",
"KBL","Kabul International",
"KBL","Kabul International",
"KBL","Kabul International",
"KBL","Hamid Karzai International",
"KBL","Kabul International",
"KBL","Hamid Karzai International",
"KBO","Kabalo Airport",
"KBO","Kabalo Airport",
"KBP","Boryspil International",
"KBP","Boryspil International",
"KBP","Boryspil International",
"KBR","Sultan Ismail Petra",
"KBR","Sultan Ismail Petra",
"KBR","Sultan Ismail Petra",
"KBR","Sultan Ismail Petra",
"KBR","Sultan Ismail Petra",
"KBS","Bo Airport",
"KBS","Bo Airport",
"KBS","Bo Airport",
"KBS","Bo Airport",
"KBS","Bo Airport",
"KBV","Krabi Airport",
"KBV","Krabi Airport",
"KBW","Chignik Bay",
"KCA","Kuche",
"KCC","Coffman Cove Seaplane Base",
"KCE","Collinsville Airport",
"KCG","Chignik Bay Airport",
"KCG","Chignik Bay Airport",
"KCG","Chignik Bay Airport",
"KCG","Chignik Bay Airport",
"KCH","Kuching International",
"KCH","Kuching International",
"KCH","Kuching International",
"KCK","Fairfax Municipal",
"KCL","Chignik Lagoon Airport",
"KCL","Chignik Lagoon Airport",
"KCL","Chignik Lagoon Airport",
"KCL","Chignik Lagoon Airport",
"KCN","Chernofski Harbor",
"KCQ","Chignik Lake",
"KCQ","Chignik Lake",
"KCQ","Chignik Lake",
"KCQ","Chignik Lake",
"KCQ","Chignik Lake",
"KCR","Colorado Creek Airport",
"KCZ","Kochi Airport",
"KCZ","Kochi Airport",
"KDE","Koroba Airport",
"KDE","Koroba Airport",
"KDE","Koroba Airport",
"KDE","Koroba Airport",
"KDE","Koroba Airport",
"KDH","Kandahar Airport",
"KDH","Kandahar Airport",
"KDJ","N Djole Airport",
"KDK","Kodiak Municipal",
"KDK","Kodiak Municipal",
"KDT","Kamphang Saen Airport",
"KDT","Kamphang Saen Airport",
"KEB","Nanwalek Airport",
"KEB","Nanwalek Airport",
"KED","Kaedi Airport",
"KED","Kaedi Airport",
"KEF","Keflavik International",
"KEF","Keflavik International",
"KEF","Keflavik International",
"KEF","Keflavik International",
"KEH","Kenmore Air Harbor",
"KEJ","Kemerovo Airport",
"KEJ","Alexey Leonov",
"KEJ","Kemerovo Airport",
"KEJ","Alexey Leonov",
"KEK","Ekwok Airport",
"KEK","Ekwok Airport",
"KEK","Ekwok Airport",
"KEK","Ekwok Airport",
"KEK","Ekwok Airport",
"KEL","Kiel/Holtenau",
"KEL","Kiel/Holtenau",
"KEL","Kiel/Holtenau",
"KEL","Kiel/Holtenau",
"KEL","Kiel/Holtenau",
"KEL","Kiel/Holtenau",
"KEM","Kemi Tornio",
"KEM","Kemi Tornio",
"KEN","Kenema Airport",
"KEN","Kenema Airport",
"KEN","Kenema Airport",
"KEN","Kenema Airport",
"KEN","Kenema Airport",
"KEO","Odienne IV Coast",
"KEP","Nepalgunj",
"KEP","Nepalgunj",
"KER","Kerman Airport",
"KER","Kerman Airport",
"KER","Kerman Airport",
"KER","Kerman Airport",
"KER","Kerman Airport",
"KEZ","Ocean Reef Club",
"KFA","Kiffa Airport",
"KFA","Kiffa Airport",
"KFP","False Pass Airport",
"KFP","False Pass Airport",
"KFP","False Pass Airport",
"KFP","False Pass Airport",
"KFP","False Pass Airport",
"KFP","False Pass Airport",
"KGA","Kananga Airport",
"KGA","Kananga Airport",
"KGC","Kingscote Airport",
"KGC","Kingscote Airport",
"KGC","Kingscote Kangaroo Island",
"KGD","Khrabrovo",
"KGD","Khrabrovo",
"KGD","Khrabrovo",
"KGD","Khrabrovo",
"KGD","Khrabrovo",
"KGD","Khrabrovo",
"KGF","Karaganda Airport",
"KGG","Kedougou Airport",
"KGG","Kedougou Airport",
"KGI","Kalgoorlie Airport",
"KGJ","Karonga Airport",
"KGJ","Karonga Airport",
"KGJ","Karonga Airport",
"KGJ","Karonga Airport",
"KGJ","Karonga Airport",
"KGK","Koliganek Airport",
"KGK","Koliganek Airport",
"KGK","Koliganek Airport",
"KGK","Koliganek Airport",
"KGK","Koliganek Airport",
"KGL","Kigali Airport",
"KGL","Kigali International",
"KGL","Kigali International",
"KGL","Kigali International",
"KGL","Kigali International",
"KGL","Kigali International",
"KGS","Kos Airport",
"KGS","Kos Airport",
"KGS","Kos Airport",
"KGS","Kos Airport",
"KGS","Kos Airport",
"KGU","Keningau Airport",
"KGU","Keningau Airport",
"KGU","Keningau Airport",
"KGU","Keningau Airport",
"KGU","Keningau Airport",
"KGX","Grayling Airport",
"KGX","Grayling Airport",
"KGX","Grayling Airport",
"KGX","Grayling Airport",
"KGX","Grayling Airport",
"KGZ","Glacier Creek Airport",
"KGZ","Glacier Creek Airport",
"KHE","Kherson Airport",
"KHE","Kherson Airport",
"KHH","Kaohsiung International",
"KHH","Kaohsiung International",
"KHH","Kaohsiung International",
"KHH","Kaohsiung International",
"KHH","Kaohsiung International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHI","Jinnah International",
"KHK","Khark Island",
"KHK","Khark Island",
"KHM","Kanti",
"KHM","Kanti",
"KHN","Nanchang Xiangtang",
"KHN","Changbei International",
"KHN","Changbei International",
"KHN","Changbei International",
"KHN","Changbei International",
"KHN","Changbei International",
"KHV","Novy",
"KHV","Novy",
"KHV","Novy",
"KHV","Khabarovsk Airport",
"KHV","Khabarovsk Novy",
"KHV","Khabarovsk Novy",
"KHV","Novy",
"KHV","Khabarovsk Novy",
"KIB","Ivanof Bay Seaplane Base",
"KID","Everod",
"KID","Kristianstad Airport",
"KIE","Kieta Airport",
"KIE","Kieta",
"KIE","Kieta",
"KIE","Kieta",
"KIE","Kieta",
"KIH","Kish Island Airport",
"KIH","Kish Island Airport",
"KIJ","Niigata Airport",
"KIJ","Niigata Airport",
"KIK","Kirkuk AB",
"KIK","Kirkuk AB",
"KIK","Kirkuk AB",
"KIK","Kirkuk Airport",
"KIK","Kirkuk AB",
"KIK","Kirkuk Airport",
"KIM","B J Vorster",
"KIM","Kimberley Airport",
"KIM","Kimberley Airport",
"KIN","Norman Manley International",
"KIN","Norman Manley International",
"KIP","Kickapoo Downtown",
"KIR","Kerry",
"KIR","Kerry",
"KIS","Kisumu Airport",
"KIS","Kisumu Airport",
"KIS","Kisumu Airport",
"KIS","Kisumu Airport",
"KIS","Kisumu Airport",
"KIS","Kisumu Airport",
"KIT","Kithira Airport",
"KIT","Kithira Airport",
"KIT","Alexandros Aristotelous Onassis",
"KIT","Alexandros Aristotelous Onassis",
"KIT","Kithira Airport",
"KIT","Alexandros Aristotelous Onassis",
"KIV","Kishinev Airport",
"KIV","Chisinau International",
"KIV","Chisinau International",
"KIW","Kitwe/Nkana",
"KIX","Kansai International",
"KIX","Kansai International",
"KIY","Kilwa Masoko",
"KIY","Kilwa Masoko",
"KIY","Kilwa Masoko",
"KIY","Kilwa Masoko",
"KIY","Kilwa Masoko",
"KIY","Kilwa Masoko",
"KJA","Yemelyanovo",
"KJA","Yemelyanovo",
"KJA","Yemelyanovo",
"KJA","Yemelyanovo",
"KJA","Yemelyanovo",
"KJA","Yemelyanovo",
"KJK","Wevelgem",
"KJK","Wevelgem",
"KJK","Wevelgem",
"KJK","Wevelgem",
"KJK","Wevelgem",
"KK1","Ching Chuan Kang AB",
"KK1","Ching Chuan Kang AB",
"KKA","Koyuk Alfred Adams",
"KKA","Koyuk Alfred Adams",
"KKB","Kitoi Bay Airport",
"KKC","Khon Kaen Airport",
"KKC","Khon Kaen Airport",
"KKE","Keri Keri",
"KKE","Kerikeri Airport",
"KKH","Kongiganak Airport",
"KKH","Kongiganak Airport",
"KKH","Kongiganak Airport",
"KKH","Kongiganak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKI","Akiachak Airport",
"KKJ","Kitakyushu Airport",
"KKJ","Kitakyushu Airport",
"KKK","Kalakaket Creek AFS",
"KKK","Kalakaket Creek AS",
"KKL","Karluk Lake Seaplane Base",
"KKN","Hoybuktmoen",
"KKN","Hoybuktmoen",
"KKN","Hoybuktmoen",
"KKO","Kaikohe Airport",
"KKO","Kaikohe Airport",
"KKU","Ekuk Airport",
"KKU","Ekuk Airport",
"KKW","Kikwit Airport",
"KKW","Kikwit Airport",
"KLB","Kalabo Airport",
"KLB","Kalabo Airport",
"KLG","Kalskag Airport",
"KLG","Kalskag Airport",
"KLG","Kalskag Airport",
"KLG","Kalskag Airport",
"KLG","Kalskag Airport",
"KLL","Levelock Airport",
"KLL","Levelock Airport",
"KLL","Levelock Airport",
"KLL","Levelock Airport",
"KLL","Levelock Airport",
"KLN","Larsen Bay Airport",
"KLN","Larsen Bay Airport",
"KLO","Kalibo International",
"KLO","Kalibo International",
"KLO","Kalibo International",
"KLO","Kalibo International",
"KLO","Kalibo International",
"KLP","Kelp Bay Airport",
"KLR","Kalmar Airport",
"KLR","Kalmar Airport",
"KLR","Kalmar Airport",
"KLS","Kelso-Longview",
"KLS","Southwest Washington Regional",
"KLU","Klagenfurt Airport",
"KLU","Klagenfurt Worthersee International",
"KLU","Klagenfurt International",
"KLU","Klagenfurt International",
"KLU","Klagenfurt Worthersee International",
"KLU","Klagenfurt International",
"KLU","Klagenfurt Airport",
"KLV","Karlovy Vary Airport",
"KLV","Karlovy Vary Airport",
"KLV","Karlovy Vary Airport",
"KLW","Klawock Airport",
"KLX","Kalamata Airport",
"KLX","Kalamata Airport",
"KLX","Kalamata Airport",
"KLX","Kalamata Airport",
"KLX","Kalamata Airport",
"KMA","Kerema Airport",
"KMA","Kerema Airport",
"KMA","Kerema Airport",
"KMA","Kerema Airport",
"KMA","Kerema Airport",
"KMC","McCord Seaplane Base",
"KMC","King Khalid Military City Airport",
"KMC","King Khalid Military City Airport",
"KMC","King Saud AB",
"KMC","King Khaled Military City",
"KMC","King Saud AB",
"KMF","Kamina Airport",
"KMF","Kamina Airport",
"KMG","Kunming Airport",
"KMG","Wujiaba",
"KMI","Miyazaki Airport",
"KMI","Miyazaki Airport",
"KMI","Miyazaki Airport",
"KMI","Miyazaki Airport",
"KMI","Miyazaki Airport",
"KMJ","Kuroishibaru",
"KMJ","Kumamoto Airport",
"KMN","Kamina Base",
"KMN","Kamina Base",
"KMO","Manokatak Seaplane Base",
"KMP","Keetmanshoop Airport",
"KMP","Keetmanshoop Airport",
"KMP","Keetmanshoop Airport",
"KMP","Keetmanshoop Airport",
"KMP","Keetmanshoop Airport",
"KMP","Keetmanshoop Airport",
"KMQ","Komatsu Airport",
"KMQ","Komatsu Airport",
"KMS","Kumasi Airport",
"KMS","Kumasi Airport",
"KMU","Kisimayu Airport",
"KMU","Kisimayu Airport",
"KMU","Kisimayo",
"KMX","Khamis Mushait Airport",
"KMX","Khamis Mushait Airport",
"KMX","Khamis Mushait Airport",
"KMX","Khamis Mushait Airport",
"KMX","Khamis Mushait Airport",
"KMY","Moser Bay Airport",
"KMZ","Kaoma Airport",
"KNA","Vina del Mar Airport",
"KNB","Kanab Municipal",
"KNB","Kanab Municipal",
"KNB","Kanab Municipal",
"KNB","Kanab Municipal",
"KNB","Kanab Municipal",
"KND","Kindu Airport",
"KND","Kindu Airport",
"KNK","Kokhanok Airport",
"KNN","Kankan Airport",
"KNN","Kankan Airport",
"KNO","Kuala Namu International",
"KNP","Capanda Airport",
"KNP","Capanda Dam",
"KNS","King Island Airport",
"KNS","King Island Airport",
"KNT","Kennett Memorial",
"KNU","Kanpur/Chakeri",
"KNU","Kanpur/Chakeri",
"KNW","New Stuyahok Airport",
"KNW","New Stuyahok Airport",
"KNX","Kununurra Airport",
"KNX","Kununurra Airport",
"KNZ","Kenieba Airport",
"KNZ","Kenieba Airport",
"KOA","Keahole",
"KOA","Keahole-Kona International",
"KOA","Kona International Airport at Keahole",
"KOA","Ellison Onizuka Kona International at Keahole",
"KOE","Penfui",
"KOE","Eltari",
"KOE","El Tari",
"KOH","Koolatah Airport",
"KOI","Kirkwall Airport",
"KOI","Kirkwall Airport",
"KOJ","Kagoshima Airport",
"KOJ","Kagoshima Airport",
"KOK","Kruununkyla",
"KOK","Kruunupyy",
"KOK","Kokkola Pietarsaari",
"KOK","Kruunupyy",
"KOK","Kokkola Pietarsaari",
"KOM","Komo Old",
"KOM","Komo Airport",
"KOM","Komo Old",
"KON","Kontum Airport",
"KON","Kontum Airport",
"KOP","Nakhon Phanom Airport",
"KOP","Nakhon Phanom Airport",
"KOP","Nakhon Phanom Airport",
"KOP","Nakhon Phanom Airport",
"KOP","Nakhon Phanom Airport",
"KOR","Kokoro Airport",
"KOS","Kompongsom Airport",
"KOT","Kotlik Airport",
"KOT","Kotlik Airport",
"KOW","Ganzhou Airport",
"KOY","Olga Bay Seaplane Base",
"KOZ","Ouzinkie Airport",
"KOZ","Ouzinkie Airport",
"KPB","Point Baker Airport",
"KPC","Port Clarence CGS",
"KPC","Port Clarence CGS",
"KPH","Pauloff Harbor Airport",
"KPI","Kapit Airport",
"KPI","Kapit Airport",
"KPI","Kapit Airport",
"KPI","Kapit Airport",
"KPI","Kapit Airport",
"KPK","Parks Seaplane Base",
"KPM","Napamute Airport",
"KPN","Kipnuk Airport",
"KPN","Kipnuk Airport",
"KPN","Kipnuk Airport",
"KPN","Kipnuk Airport",
"KPN","Kipnuk Airport",
"KPN","Kipnuk Airport",
"KPO","Pohang Airport",
"KPO","Pohang Airport",
"KPP","Kalpower",
"KPR","Port Williams Airport",
"KPS","Kempsey Airport",
"KPS","Kempsey Airport",
"KPV","Perryville Airport",
"KPV","Perryville Airport",
"KPV","Perryville Airport",
"KPY","Port Bailey Airport",
"KQA","Akutan Airport",
"KR1","Jungwon AB",
"KRB","Karumba Airport",
"KRB","Karumba Airport",
"KRB","Karumba Airport",
"KRB","Karumba Airport",
"KRB","Karumba Airport",
"KRF","Kramfors Solleftea",
"KRF","Kramfors Solleftea",
"KRF","Kramfors Solleftea",
"KRF","Kramfors Solleftea",
"KRF","Kramfors Solleftea",
"KRK","John Paul II - Balice",
"KRK","John Paul II - Balice",
